ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
DE0005470405,LXS,LANXESS AG,Common stock,EUR,2504935,2020-11-24,08:01,55.7,55.82,55.7,55.82,2521,5
DE0005493092,BVB,BORUSSIA DORTMUND,Common stock,EUR,2504940,2020-11-24,08:01,5.72,5.72,5.72,5.72,91,1
DE0005550636,DRW3,DRAEGERWERK VZO O.N.,Common stock,EUR,2504952,2020-11-24,08:01,68.3,68.3,68.3,68.3,55,1
DE0005552004,DPW,DEUTSCHE POST AG NA O.N.,Common stock,EUR,2504953,2020-11-24,08:01,39.36,39.36,39.33,39.36,4135,11
DE0005557508,DTE,DT.TELEKOM AG NA,Common stock,EUR,2504954,2020-11-24,08:01,14.915,14.94,14.905,14.94,49075,49
DE0005565204,DUE,DUERR AG O.N.,Common stock,EUR,2504956,2020-11-24,08:01,29.46,29.7,29.46,29.7,2901,8
DE0005659700,EUZ,ECKERT+ZIEGLER AG O.N.,Common stock,EUR,2504962,2020-11-24,08:01,42.24,42.24,42.24,42.24,100,1
DE0005664809,EVT,EVOTEC SE  INH O.N.,Common stock,EUR,2504963,2020-11-24,08:01,25.53,25.54,25.52,25.52,2826,13
DE0005772206,FIE,FIELMANN AG O.N.,Common stock,EUR,2504969,2020-11-24,08:01,63.15,63.15,63.15,63.15,217,2
DE0005773303,FRA,FRAPORT AG FFM.AIRPORT,Common stock,EUR,2504970,2020-11-24,08:01,47.9,47.96,47.9,47.92,1074,4
DE0005785604,FRE,FRESENIUS SE+CO.KGAA O.N.,Common stock,EUR,2504973,2020-11-24,08:01,37.82,37.88,37.82,37.88,3851,11
DE0005785802,FME,FRESEN.MED.CARE KGAA O.N.,Common stock,EUR,2504974,2020-11-24,08:01,71.14,71.16,71.04,71.16,2697,19
DE0005909006,GBF,BILFINGER SE O.N.,Common stock,EUR,2504986,2020-11-24,08:01,23.34,23.46,23.28,23.46,3855,14
DE0006013006,HAB,HAMBORNER REIT AG O.N.,Common stock,EUR,2504998,2020-11-24,08:01,8.946,8.98,8.946,8.98,8228,17
DE0006047004,HEI,HEIDELBERGCEMENT AG O.N.,Common stock,EUR,2505002,2020-11-24,08:01,59.76,59.98,59.76,59.98,4539,36
DE0006048408,HEN,HENKEL AG+CO.KGAA ST O.N.,Common stock,EUR,2505003,2020-11-24,08:01,79.05,79.05,78.95,78.95,512,7
DE0006048432,HEN3,HENKEL AG+CO.KGAA VZO,Common stock,EUR,2505004,2020-11-24,08:01,87.86,87.88,87.8,87.84,1196,16
DE0006062144,1COV,COVESTRO AG  O.N.,Common stock,EUR,2505008,2020-11-24,08:01,46.41,46.42,46.3,46.3,2642,18
DE0006070006,HOT,HOCHTIEF AG,Common stock,EUR,2505009,2020-11-24,08:01,80.6,81.05,80.6,81.05,1371,14
DE0006200108,INH,INDUS HOLDING AG,Common stock,EUR,2505014,2020-11-24,08:01,31.6,31.6,31.5,31.6,222,5
DE0006202005,SZG,SALZGITTER AG O.N.,Common stock,EUR,2505016,2020-11-24,08:01,16.48,16.72,16.48,16.64,1460,11
DE0006219934,JUN3,JUNGHEINRICH AG O.N.VZO,Common stock,EUR,2505020,2020-11-24,08:01,36.6,36.6,36.6,36.6,8,1
DE0006231004,IFX,INFINEON TECH.AG NA O.N.,Common stock,EUR,2505024,2020-11-24,08:01,27.94,27.965,27.91,27.965,10053,27
DE0006335003,KRN,KRONES AG O.N.,Common stock,EUR,2505038,2020-11-24,08:01,59.3,59.3,59.3,59.3,97,2
DE0006450000,LPK,LPKF LASER+ELECTRON.,Common stock,EUR,2505039,2020-11-24,08:01,22.2,22.35,22.2,22.35,2465,9
DE0006452907,NEM,NEMETSCHEK SE O.N.,Common stock,EUR,2505040,2020-11-24,08:01,62.95,63.1,62.8,62.8,678,10
DE0006599905,MRK,MERCK KGAA O.N.,Common stock,EUR,2505050,2020-11-24,08:01,130.55,130.55,130.5,130.55,112,3
DE0006602006,G1A,GEA GROUP AG,Common stock,EUR,2505051,2020-11-24,08:01,28.87,28.98,28.87,28.98,614,9
DE0006632003,MOR,MORPHOSYS AG O.N.,Common stock,EUR,2505055,2020-11-24,08:01,91.5,91.5,91.5,91.5,200,1
DE0006916604,PFV,PFEIFFER VACUUM TECH.O.N.,Common stock,EUR,2505061,2020-11-24,08:01,158.4,158.4,157.8,157.8,12,3
DE0007010803,RAA,RATIONAL AG,Common stock,EUR,2505070,2020-11-24,08:01,779.5,780.5,778.5,780.5,71,9
DE0007030009,RHM,RHEINMETALL AG,Common stock,EUR,2505071,2020-11-24,08:01,78.34,78.34,78.26,78.26,123,4
DE0007100000,DAI,DAIMLER AG NA O.N.,Common stock,EUR,2505076,2020-11-24,08:01,56.71,56.76,56.68,56.76,4030,27
DE0007164600,SAP,SAP SE O.N.,Common stock,EUR,2505077,2020-11-24,08:01,99.17,99.24,99.07,99.11,9627,63
DE0007165607,SRT,SARTORIUS AG O.N.,Common stock,EUR,2505078,2020-11-24,08:01,349,349,349,349,8,1
DE0007165631,SRT3,SARTORIUS AG VZO O.N.,Common stock,EUR,2505079,2020-11-24,08:01,373.6,374.6,373.4,374,134,4
DE0007193500,SKB,KOENIG + BAUER AG ST O.N.,Common stock,EUR,2505081,2020-11-24,08:01,24.1,24.16,24.1,24.16,533,4
DE0007203705,SHF,SNP SCHNEID.-NEUREIT.O.N.,Common stock,EUR,2505083,2020-11-24,08:01,53.7,53.7,53.7,53.7,72,1
DE0007231326,SIX2,SIXT SE ST O.N.,Common stock,EUR,2505085,2020-11-24,08:01,92.8,94,92.35,94,2945,31
DE0007231334,SIX3,SIXT SE VZO O.N.,Common stock,EUR,2505086,2020-11-24,08:01,56.7,57.3,56.7,57.3,3767,26
DE0007236101,SIE,SIEMENS AG  NA O.N.,Common stock,EUR,2505088,2020-11-24,08:01,113.1,113.14,113.06,113.12,3768,23
DE0007257503,CEC,CECONOMY AG  ST O.N.,Common stock,EUR,2505090,2020-11-24,08:01,4.394,4.43,4.394,4.43,3411,8
DE0007276503,YSN,SECUNET SECURITY AG O.N.,Common stock,EUR,2505093,2020-11-24,08:01,258,258,258,258,2,2
DE0007480204,DEQ,DEUTSCHE EUROSHOP NA O.N.,Common stock,EUR,2505102,2020-11-24,08:01,17.6,17.76,17.6,17.74,4300,14
DE0007493991,SAX,STROEER SE + CO. KGAA,Common stock,EUR,2505103,2020-11-24,08:01,75,75.5,75,75.5,1753,20
DE0007500001,TKA,THYSSENKRUPP AG O.N.,Common stock,EUR,2505105,2020-11-24,08:01,5.57,5.616,5.57,5.61,154174,61
DE0007664005,VOW,VOLKSWAGEN AG ST O.N.,Common stock,EUR,2505113,2020-11-24,08:01,162,162.1,162,162,1150,15
DE0007664039,VOW3,VOLKSWAGEN AG VZO O.N.,Common stock,EUR,2505114,2020-11-24,08:01,151.58,152,151.58,152,2651,40
DE0007667107,VOS,VOSSLOH AG O.N.,Common stock,EUR,2505115,2020-11-24,08:01,38,38.15,38,38.15,74,3
DE0008019001,PBB,DT.PFANDBRIEFBK AG,Common stock,EUR,2505126,2020-11-24,08:01,7.995,8.04,7.99,8.04,28887,10
DE0008232125,LHA,LUFTHANSA AG VNA O.N.,Common stock,EUR,2505130,2020-11-24,08:01,9.954,9.996,9.954,9.988,28015,35
DE0008303504,TEG,TAG IMMOBILIEN AG,Common stock,EUR,2505131,2020-11-24,08:01,24.72,24.72,24.66,24.66,953,8
DE0008402215,HNR1,HANNOVER RUECK SE NA O.N.,Common stock,EUR,2505132,2020-11-24,08:01,144.8,144.8,144.8,144.8,125,1
DE0008404005,ALV,ALLIANZ SE NA O.N.,Common stock,EUR,2505133,2020-11-24,08:01,198.44,198.74,198.44,198.72,1072,17
DE0008430026,MUV2,MUENCH.RUECKVERS.VNA O.N.,Common stock,EUR,2505134,2020-11-24,08:01,238,238.4,238,238.3,789,15
LU0775917882,GYC,"GRAND CITY PROPERT.EO-,10",Common stock,EUR,2506054,2020-11-24,08:01,19.84,19.9,19.84,19.9,588,7
LU1296758029,CCAP,CORESTATE CAPITAL HLDG,Common stock,EUR,2506149,2020-11-24,08:01,17,17,16.84,16.84,2140,11
NL0000235190,AIR,AIRBUS,Common stock,EUR,2506257,2020-11-24,08:01,92.09,92.55,92.09,92.4,877,19
NL0012044747,SAE,SHOP APOTHEKE EUROPE INH.,Common stock,EUR,2506271,2020-11-24,08:01,130.2,130.6,130,130.2,874,11
NL0012169213,QIA,"QIAGEN NV         EO -,01",Common stock,EUR,2506272,2020-11-24,08:01,39.83,39.83,39.82,39.82,343,3
DE000A2E4K43,DHER,DELIVERY HERO SE NA O.N.,Common stock,EUR,2518798,2020-11-24,08:01,97.74,97.74,97.56,97.6,1479,20
LU1673108939,AT1,"AROUNDTOWN EO-,01",Common stock,EUR,2653294,2020-11-24,08:01,5.618,5.636,5.612,5.636,7952,10
DE000A2GS401,SOW,SOFTWARE AG  NA O.N.,Common stock,EUR,2696229,2020-11-24,08:01,36,36.26,36,36.26,4984,19
DE000A161408,HFG,HELLOFRESH SE  INH O.N.,Common stock,EUR,2759535,2020-11-24,08:01,47.38,47.48,47.06,47.06,4107,36
LU1704650164,BFSA,BEFESA S.A. ORD. O.N.,Common stock,EUR,2759536,2020-11-24,08:01,40.85,40.85,40.85,40.85,30,1
DE000SHL1006,SHL,SIEMENS HEALTH.AG NA O.N.,Common stock,EUR,3058562,2020-11-24,08:01,37.78,37.785,37.78,37.785,648,3
DE000DWS1007,DWS,DWS GROUP GMBH+CO.KGAA ON,Common stock,EUR,3089123,2020-11-24,08:01,33.545,33.695,33.48,33.485,4885,21
DE000A2NB601,JEN,JENOPTIK AG  NA O.N.,Common stock,EUR,3417691,2020-11-24,08:01,26.62,26.66,26.62,26.66,1039,5
DE000A2NBX80,INS,INSTONE REAL EST.GRP O.N.,Common stock,EUR,3422276,2020-11-24,08:01,20.65,20.85,20.65,20.85,317,2
DE000KBX1006,KBX,KNORR-BREMSE AG  INH O.N.,Common stock,EUR,3502744,2020-11-24,08:01,109.6,109.6,109.16,109.18,685,18
IE00BZ12WP82,LIN,"LINDE PLC        EO 0,001",Common stock,EUR,3553182,2020-11-24,08:01,215.1,215.3,214.9,215.3,783,12
DE000A2YN900,TMV,TEAMVIEWER AG  INH O.N.,Common stock,EUR,4427656,2020-11-24,08:01,39.75,39.75,39.5,39.5,2766,26
DE000A288904,COP,COMPUGROUP MED. NA O.N.,Common stock,EUR,5335983,2020-11-24,08:01,77.75,77.75,77.65,77.65,222,5
DE000SAFH001,SFQ,SAF-HOLLAND SE  INH EO 1,Common stock,EUR,5424088,2020-11-24,08:01,11.02,11.06,11,11.02,4702,11
DE000A0BVU28,OSP2,USU SOFTWARE AG,Common stock,EUR,2504280,2020-11-24,08:02,23.2,23.2,23.2,23.2,62,1
DE000A0B65S3,PA8,PAION O.N,Common stock,EUR,2504283,2020-11-24,08:02,2.49,2.49,2.49,2.49,1476,2
DE000A0B9N37,JDC,JDC GROUP AG O.N.,Common stock,EUR,2504284,2020-11-24,08:02,10,10,10,10,118,1
DE000A0DJ6J9,S92,SMA SOLAR TECHNOL.AG,Common stock,EUR,2504287,2020-11-24,08:02,48.28,48.8,48.28,48.8,1072,13
DE000A0DNAY5,ACX,BET-AT-HOME.COM AG O.N.,Common stock,EUR,2504288,2020-11-24,08:02,31.6,31.6,31.45,31.45,393,3
DE000A0DPRE6,LNSX,SIXT LEASING O.N.,Common stock,EUR,2504289,2020-11-24,08:02,15.36,15.36,15.36,15.36,14,1
DE000A0D6554,NDX1,NORDEX SE O.N.,Common stock,EUR,2504290,2020-11-24,08:02,19.92,20.1,19.92,20.08,22585,36
DE000A0D9PT0,MTX,MTU AERO ENGINES NA O.N.,Common stock,EUR,2504297,2020-11-24,08:02,200.3,200.7,200.3,200.7,709,16
DE000A0EQ578,H5E,HELMA EIGENHEIMBAU AG,Common stock,EUR,2504300,2020-11-24,08:02,38.4,38.4,38.4,38.4,11,1
DE000A0ETBQ4,MBB,MBB SE O.N.,Common stock,EUR,2504301,2020-11-24,08:02,104,104,103,103,307,7
DE000A0HGQF5,MF6,MAGFORCE AG,Common stock,EUR,2504308,2020-11-24,08:02,3.16,3.16,3.16,3.16,13599,1
DE000A0HHJR3,CLIQ,CLIQ DIGITAL AG  O.N.,Common stock,EUR,2504310,2020-11-24,08:02,18.5,18.5,18.5,18.5,52,1
DE000A0HL8N9,2GB,2G ENERGY AG,Common stock,EUR,2504311,2020-11-24,08:02,86.2,86.8,86.1,86.8,127,4
DE000A0HN5C6,DWNI,DEUTSCHE WOHNEN SE INH,Common stock,EUR,2504314,2020-11-24,08:02,41.17,41.17,41.11,41.13,1598,10
DE000A0JBPG2,PNE3,PNE AG  NA O.N.,Common stock,EUR,2504337,2020-11-24,08:02,7.98,7.98,7.95,7.95,15941,2
DE000A0JC8S7,D6H,DATAGROUP SE  INH. O.N.,Common stock,EUR,2504338,2020-11-24,08:02,44.25,44.25,44.25,44.25,403,1
DE000A0JKHC9,N7G,NANOGATE SE I.A.INH. O.N.,Common stock,EUR,2504339,2020-11-24,08:02,0.429,0.429,0.429,0.429,220,1
DE000A0JK2A8,AR4,AURELIUS EQ.OPP.   O.N.,Common stock,EUR,2504340,2020-11-24,08:02,19.43,19.43,19.33,19.33,5276,4
DE000A0JL9W6,VBK,VERBIO VER.BIOENERGIE  ON,Common stock,EUR,2504343,2020-11-24,08:02,21.1,21.1,21.1,21.1,2480,1
DE000A0JQ5U3,M5Z,MANZ AG,Common stock,EUR,2504345,2020-11-24,08:02,31.9,32,31.9,32,140,2
DE000A0KEXC7,V3S,VECTRON SYSTEMS      O.N.,Common stock,EUR,2504348,2020-11-24,08:02,11.25,11.25,11.25,11.25,129,1
DE000A0KFRJ1,T5O,CYTOTOOLS          O.N.,Common stock,EUR,2504351,2020-11-24,08:02,18.55,18.55,18.45,18.45,930,5
DE000A0LD2U1,AOX,ALSTRIA OFFICE REIT-AG,Common stock,EUR,2504379,2020-11-24,08:02,13.79,13.79,13.75,13.77,1831,4
DE000A0LD6E6,GXI,GERRESHEIMER AG,Common stock,EUR,2504380,2020-11-24,08:02,98.8,98.85,98.8,98.85,145,3
DE000A0LR936,ST5,STEICO SE,Common stock,EUR,2504382,2020-11-24,08:02,48,48,48,48,716,1
DE000A0MSN11,M7U,NYNOMIC AG  INH O.N.,Common stock,EUR,2504387,2020-11-24,08:02,32.6,32.6,32.6,32.6,43,1
DE000A0STSQ8,M12,M1 KLINIKEN AG  O.N.,Common stock,EUR,2504400,2020-11-24,08:02,9.5,9.5,9.5,9.5,2484,2
DE000A0STST2,TTI,TOM TAILOR HLDG  NA O.N.,Common stock,EUR,2504401,2020-11-24,08:02,0.787,0.85,0.786,0.85,136280,21
DE000A0S8488,HHFA,HAMBURG.HAFEN LOG.A-SP NA,Common stock,EUR,2504409,2020-11-24,08:02,18.5,18.64,18.5,18.64,2218,7
DE000A0V9L94,BNT1,EYEMAXX R.EST.AG,Common stock,EUR,2504411,2020-11-24,08:02,5.54,5.54,5.54,5.54,981,1
DE000A0WMPJ6,AIXA,AIXTRON SE NA O.N.,Common stock,EUR,2504428,2020-11-24,08:02,11.31,11.36,11.31,11.36,8668,21
DE000A0XFSF0,DMRE,DEMIRE DT.MTS.RE AG,Common stock,EUR,2504430,2020-11-24,08:02,4.11,4.11,4.11,4.11,233,1
DE000A0XYGA7,TTR1,TECHNOTRANS SE NA O.N.,Common stock,EUR,2504432,2020-11-24,08:02,20.65,20.65,20,20,1015,6
DE000A0XYG76,DR0,DT.ROHSTOFF AG NA O.N.,Common stock,EUR,2504433,2020-11-24,08:02,8.36,8.36,8.36,8.36,1155,1
DE000A0XYHT5,IBU,IBU-TEC ADV.MATER. INH.ON,Common stock,EUR,2504434,2020-11-24,08:02,30,30,29.8,30,2728,4
DE000A0Z1JH9,PSAN,PSI SOFTWARE AG NA O.N.,Common stock,EUR,2504435,2020-11-24,08:02,23.2,23.2,23.2,23.2,443,1
DE000A0Z2XN6,RIB,RIB SOFTWARE SE  NA EO 1,Common stock,EUR,2504436,2020-11-24,08:02,24.88,24.9,24.88,24.9,67,2
DE000A0Z2ZZ5,FNTN,FREENET AG NA O.N.,Common stock,EUR,2504438,2020-11-24,08:02,17.1,17.115,17.1,17.115,1857,4
DE000A0Z23Q5,ADN1,ADESSO SE  INH O.N.,Common stock,EUR,2504440,2020-11-24,08:02,93.6,93.6,93.6,93.6,111,2
DE000A1A6V48,KSC,KPS AG NA O.N.,Common stock,EUR,2504441,2020-11-24,08:02,5.2,5.2,5.2,5.2,72,1
DE000A1DAHH0,BNR,BRENNTAG AG NA O.N.,Common stock,EUR,2504453,2020-11-24,08:02,63.78,63.8,63.72,63.8,385,10
DE000A1EWVY8,FYB,FORMYCON AG,Common stock,EUR,2504470,2020-11-24,08:02,33.1,33.1,33.1,33.1,606,1
DE000A1EWWW0,ADS,ADIDAS AG NA O.N.,Common stock,EUR,2504471,2020-11-24,08:02,281.2,281.2,281,281,600,12
DE000A1H8MU2,ADD,ADLER MODEMAERKTE AG O.N.,Common stock,EUR,2504475,2020-11-24,08:02,2.02,2.02,2.02,2.02,730,1
DE000A1J5RX9,O2D,TELEFONICA DTLD HLDG NA,Common stock,EUR,2504492,2020-11-24,08:02,2.301,2.301,2.297,2.3,6736,4
DE000A1K0201,GSC1,GESCO AG NA O.N.,Common stock,EUR,2504493,2020-11-24,08:02,14.55,14.6,14.55,14.6,460,6
DE000A1K0235,SMHN,SUESS MICROTEC SE NA O.N.,Common stock,EUR,2504495,2020-11-24,08:02,17.84,17.84,17.84,17.84,270,1
DE000A1K0375,ART,ARTNET AG NA O.N.,Common stock,EUR,2504498,2020-11-24,08:02,5.8,5.8,5.8,5.8,18,1
DE000A1ML7J1,VNA,VONOVIA SE NA O.N.,Common stock,EUR,2504501,2020-11-24,08:02,56.24,56.32,56.24,56.3,2933,12
DE000A1MMEV4,SGF,SGT GRM.PE KGAA NA O.N.,Common stock,EUR,2504505,2020-11-24,08:02,1.71,1.71,1.71,1.71,1000,1
DE000A1PHFF7,BOSS,HUGO BOSS AG NA O.N.,Common stock,EUR,2504512,2020-11-24,08:02,27.01,27.03,27.01,27.03,1458,5
DE000A1TNV91,ADE,BITCOIN GROUP SE  O.N.,Common stock,EUR,2504520,2020-11-24,08:02,34.5,34.85,34.5,34.75,2869,7
DE000A1X3W00,MDG1,MEDIGENE AG NA O.N.,Common stock,EUR,2504531,2020-11-24,08:02,3.85,3.88,3.85,3.85,552,5
DE000A1X3XX4,DIC,DIC ASSET AG NA O.N.,Common stock,EUR,2504532,2020-11-24,08:02,12.56,12.62,12.56,12.58,9821,11
DE000A11QVV0,HPHA,HEIDELBERG PHARMA AG O.N.,Common stock,EUR,2504545,2020-11-24,08:02,4.8,4.8,4.8,4.8,32,1
DE000A11QW50,ECX,EPIGENOMICS AG NA O.N.,Common stock,EUR,2504547,2020-11-24,08:02,0.433,0.433,0.432,0.432,5702,2
DE000A11QW68,HRPK,7C SOLARPARKEN AG  O.N.,Common stock,EUR,2504548,2020-11-24,08:02,4.18,4.18,4.17,4.17,9085,3
DE000A111338,AM3D,SLM SOLUTIONS GRP AG,Common stock,EUR,2504550,2020-11-24,08:02,14.6,14.6,14.6,14.6,363,2
DE000A12B8Z4,TLG,TLG IMMOBILIEN AG,Common stock,EUR,2504555,2020-11-24,08:02,20.14,20.14,20,20,2728,7
DE000A12DM80,G24,SCOUT24 AG NA O.N.,Common stock,EUR,2504556,2020-11-24,08:02,63.35,63.35,63.35,63.35,166,2
DE000A12UP29,L1OA,LLOYD FONDS AG,Common stock,EUR,2504565,2020-11-24,08:02,6.1,6.1,6.1,6.1,21,1
DE000A13SX22,HLE,HELLA GMBH+CO. KGAA O.N.,Common stock,EUR,2504580,2020-11-24,08:02,47.78,47.9,47.78,47.9,504,9
DE000A14KL72,VSC,4SC AG,Common stock,EUR,2504585,2020-11-24,08:02,1.62,1.62,1.62,1.62,1000,1
DE000A14KRD3,DKG,DT.KONSUM REIT-AG,Common stock,EUR,2504586,2020-11-24,08:02,15.7,15.7,15.7,15.7,2145,2
DE000A161N30,GLJ,GRENKE AG NA O.N.,Common stock,EUR,2504606,2020-11-24,08:02,39.16,39.16,39.06,39.06,247,4
DE000A2DAM03,AAG,AUMANN AG  INH O.N.,Common stock,EUR,2504639,2020-11-24,08:02,13.82,13.82,13.82,13.82,58,1
DE000A2DA588,MXHN,MAX AUTOMATION SE NA O.N.,Common stock,EUR,2504644,2020-11-24,08:02,4,4,4,4,1875,1
DE000BASF111,BAS,BASF SE NA O.N.,Common stock,EUR,2504663,2020-11-24,08:02,59.28,59.33,59.24,59.33,6520,37
DE000BAY0017,BAYN,BAYER AG NA O.N.,Common stock,EUR,2504664,2020-11-24,08:02,47.96,47.99,47.86,47.89,4262,33
DE000CBK1001,CBK,COMMERZBANK AG,Common stock,EUR,2504665,2020-11-24,08:02,5.318,5.32,5.316,5.318,21134,12
DE000ENAG999,EOAN,E.ON SE NA O.N.,Common stock,EUR,2504666,2020-11-24,08:02,9.056,9.064,9.048,9.054,20080,35
DE000EVNK013,EVK,EVONIK INDUSTRIES NA O.N.,Common stock,EUR,2504806,2020-11-24,08:02,24.68,24.68,24.68,24.68,200,1
DE000FTG1111,FTK,FLATEXDEGIRO AG NA O.N.,Common stock,EUR,2504808,2020-11-24,08:02,53.2,53.2,53.2,53.2,190,3
DE000HLAG475,HLAG,HAPAG-LLOYD AG NA O.N.,Common stock,EUR,2504809,2020-11-24,08:02,62.7,62.7,62.7,62.7,414,4
DE000KC01000,KCO,KLOECKNER + CO SE NA O.N.,Common stock,EUR,2504810,2020-11-24,08:02,6.75,6.82,6.74,6.77,37374,45
DE000KGX8881,KGX,KION GROUP AG,Common stock,EUR,2504811,2020-11-24,08:02,68.68,68.68,68.52,68.52,326,8
DE000KSAG888,SDF,K+S AG NA O.N.,Common stock,EUR,2504812,2020-11-24,08:02,7.2,7.24,7.196,7.22,9930,13
DE000LEG1110,LEG,LEG IMMOBILIEN AG NA O.N.,Common stock,EUR,2504814,2020-11-24,08:02,116.4,116.54,116.4,116.54,277,9
DE000PAH0038,PAH3,PORSCHE AUTOM.HLDG VZO,Common stock,EUR,2504816,2020-11-24,08:02,56.76,56.78,56.76,56.78,6033,38
DE000PSM7770,PSM,PROSIEBENSAT.1  NA O.N.,Common stock,EUR,2504848,2020-11-24,08:02,12.455,12.53,12.455,12.53,2586,5
DE000SHA0159,SHA,SCHAEFFLER AG INH. VZO,Common stock,EUR,2504849,2020-11-24,08:02,6.31,6.31,6.31,6.31,197,1
DE000STRA555,SBS,STRATEC SE  NA O.N.,Common stock,EUR,2504851,2020-11-24,08:02,113.4,113.8,113.4,113.8,496,5
DE000SYM9999,SY1,SYMRISE AG INH. O.N.,Common stock,EUR,2504852,2020-11-24,08:02,104.6,104.6,104.45,104.45,3177,9
DE000TLX1005,TLX,TALANX AG NA O.N.,Common stock,EUR,2504854,2020-11-24,08:02,31.1,31.1,31.04,31.04,1018,7
DE000UNSE018,UN01,UNIPER SE  NA O.N.,Common stock,EUR,2504856,2020-11-24,08:02,28.4,28.4,28.4,28.4,15,1
DE000WAF3001,WAF,SILTRONIC AG NA O.N.,Common stock,EUR,2504859,2020-11-24,08:02,99.12,99.78,99.1,99.64,5159,35
DE000WCH8881,WCH,WACKER CHEMIE        O.N.,Common stock,EUR,2504860,2020-11-24,08:02,102.5,103,102.45,103,9153,17
DE000ZAL1111,ZAL,ZALANDO SE,Common stock,EUR,2504863,2020-11-24,08:02,79.98,80,79.56,79.78,1844,19
DE0005008007,ADL,ADLER REAL ESTATE AG,Common stock,EUR,2504874,2020-11-24,08:02,12.88,12.88,12.88,12.88,2,1
DE0005088108,BWB,BAADER BANK AG,Common stock,EUR,2504877,2020-11-24,08:02,4.4,4.4,4.4,4.4,1369,1
DE0005093108,AAD,AMADEUS FIRE AG,Common stock,EUR,2504879,2020-11-24,08:02,114,116.8,114,115.6,2703,42
DE0005102008,BSL,BASLER AG O.N.,Common stock,EUR,2504880,2020-11-24,08:02,66.8,66.8,66.6,66.6,69,4
DE0005104400,AOF,ATOSS SOFTWARE AG,Common stock,EUR,2504882,2020-11-24,08:02,129,129,129,129,26,1
DE0005110001,A1OS,ALL FOR ONE GROUP NA O.N.,Common stock,EUR,2504884,2020-11-24,08:02,52.6,52.6,52.6,52.6,5,1
DE0005137004,QBY,Q.BEYOND AG NA O.N.,Common stock,EUR,2504887,2020-11-24,08:02,1.548,1.548,1.548,1.548,1039,2
DE0005140008,DBK,DEUTSCHE BANK AG NA O.N.,Common stock,EUR,2504888,2020-11-24,08:02,9.387,9.394,9.357,9.357,41881,48
DE0005146807,DEX,DELTICOM AG  NA O.N.,Common stock,EUR,2504890,2020-11-24,08:02,4.52,4.52,4.52,4.52,1966,1
DE0005156236,SCE,SCHWEIZER ELECTR. NA O.N.,Common stock,EUR,2504892,2020-11-24,08:02,11.9,11.9,11.9,11.9,100,1
DE0005158703,BC8,BECHTLE AG O.N.,Common stock,EUR,2504894,2020-11-24,08:02,181.6,181.6,181.3,181.4,420,11
DE0005176903,SUR,SURTECO GROUP SE INH O.N.,Common stock,EUR,2504898,2020-11-24,08:02,22.3,22.3,22.3,22.3,18,1
DE0005178008,SYT,SOFTING AG O.N.,Common stock,EUR,2504899,2020-11-24,08:02,4.95,4.95,4.95,4.95,48,1
DE0005190003,BMW,BAY.MOTOREN WERKE AG ST,Common stock,EUR,2504900,2020-11-24,08:02,74.92,74.93,74.83,74.83,4594,36
DE0005194005,BYW,BAYWA AG   NA O.N.,Common stock,EUR,2504902,2020-11-24,08:02,31.6,31.6,31.6,31.6,90,1
DE0005194062,BYW6,BAYWA AG VINK.NA. O.N.,Common stock,EUR,2504903,2020-11-24,08:02,29.6,29.6,29.6,29.6,1659,2
DE0005200000,BEI,BEIERSDORF AG O.N.,Common stock,EUR,2504906,2020-11-24,08:02,95.96,95.96,95.74,95.76,2825,27
DE0005220909,NXU,NEXUS AG O.N.,Common stock,EUR,2504913,2020-11-24,08:02,51.8,51.8,51.4,51.4,99,3
DE0005227201,BIO,BIOTEST AG ST O.N.,Common stock,EUR,2504914,2020-11-24,08:02,26.2,26.2,26.2,26.2,280,1
DE0005227235,BIO3,BIOTEST AG VZ O.N.,Common stock,EUR,2504915,2020-11-24,08:02,26.5,26.5,26.5,26.5,28,1
DE0005229504,BIJ,BIJOU BRIGITTE O.N.,Common stock,EUR,2504917,2020-11-24,08:02,21.2,21.2,21.2,21.2,1000,1
DE0005232805,BDT,BERTRANDT AG O.N.,Common stock,EUR,2504918,2020-11-24,08:02,35.15,35.15,35.15,35.15,100,1
DE0005313506,EKT,ENERGIEKONTOR O.N.,Common stock,EUR,2504921,2020-11-24,08:02,45.1,45.1,45.1,45.1,481,2
DE0005313704,AFX,CARL ZEISS MEDITEC AG,Common stock,EUR,2504922,2020-11-24,08:02,115.5,115.6,115.3,115.4,506,11
DE0005407100,CSH,CENIT AG O.N.,Common stock,EUR,2504925,2020-11-24,08:02,13.3,13.3,13.3,13.3,100,1
DE0005407506,CEV,CENTROTEC SE  INH O.N.,Common stock,EUR,2504926,2020-11-24,08:02,15.24,15.24,15.24,15.24,1285,8
DE0005408116,ARL,AAREAL BANK AG,Common stock,EUR,2504927,2020-11-24,08:02,19.9,19.91,19.86,19.86,1059,5
DE0005408686,VVV3,OEKOWORLD AG VZNA O.N.,Common stock,EUR,2504928,2020-11-24,08:02,30.6,30.6,30.6,30.6,125,1
DE0005408884,LEO,LEONI AG NA O.N.,Common stock,EUR,2504929,2020-11-24,08:02,6.605,6.605,6.55,6.585,2260,4
